
Linux 5.2.8org200301 (knl03.kisti.re.kr) 	2020년 03월 25일 	_x86_64_	(68 CPU)

                CPU     %user     %nice   %system   %iowait    %steal     %idle
                all     36.71      0.00      0.40      0.00      0.00     62.89
                all     36.69      0.00      0.43      0.00      0.00     62.88
                all     36.16      0.00      0.94      0.00      0.00     62.90
                all     36.76      0.00      0.34      0.00      0.00     62.90
                all     36.76      0.00      0.47      0.00      0.00     62.77
                all     36.72      0.00      0.37      0.00      0.00     62.91
                all     36.06      0.00      1.07      0.24      0.00     62.63
                all     36.75      0.00      0.56      1.08      0.00     61.61
                all     36.75      0.00      0.56      1.15      0.00     61.54
                all     36.74      0.00      0.56      1.06      0.00     61.64
                all     36.57      0.00      0.66      0.65      0.00     62.12
                all     36.17      0.00      0.93      0.00      0.00     62.90
                all     36.77      0.00      0.34      0.00      0.00     62.89
                all     36.71      0.00      0.40      0.00      0.00     62.89
                all     36.72      0.00      0.38      0.00      0.00     62.90
                all     36.13      0.00      0.96      0.00      0.00     62.91
                all     36.68      0.00      0.49      0.00      0.00     62.84
                all     36.73      0.00      0.34      0.00      0.00     62.93
                all     36.76      0.00      0.34      0.00      0.00     62.90
                all     36.20      0.00      0.90      0.00      0.00     62.90
                all     36.66      0.00      0.43      0.00      0.00     62.91
                all     36.72      0.00      0.52      0.31      0.00     62.46
                all     36.77      0.00      0.40      0.00      0.00     62.83
                all     36.13      0.00      0.99      0.00      0.00     62.89
                all     36.72      0.00      0.35      0.00      0.00     62.93
                all     36.68      0.00      0.41      0.00      0.00     62.90
                all     36.75      0.00      0.43      0.24      0.00     62.59
                all     36.17      0.00      0.97      0.10      0.00     62.75
                all     36.74      0.00      0.35      0.00      0.00     62.90
                all     36.68      0.00      0.41      0.00      0.00     62.91
                all     36.77      0.00      0.35      0.00      0.00     62.88
                all     36.12      0.00      0.96      0.00      0.00     62.92
                all     36.70      0.00      0.40      0.00      0.00     62.90
                all     36.78      0.00      0.35      0.00      0.00     62.86
                all     36.74      0.00      0.37      0.00      0.00     62.89
                all     36.24      0.00      0.85      0.00      0.00     62.90
                all     36.70      0.00      0.41      0.00      0.00     62.89
                all     36.73      0.00      0.40      0.00      0.00     62.88
                all     36.76      0.00      0.34      0.00      0.00     62.90
                all     35.99      0.00      1.09      0.00      0.00     62.92
                all     36.73      0.00      0.38      0.00      0.00     62.88
                all     36.69      0.00      0.40      0.00      0.00     62.91
                all     36.74      0.00      0.41      0.46      0.00     62.39
                all     36.59      0.00      0.74      1.10      0.00     61.57
                all     36.33      0.00      0.99      1.07      0.00     61.61
                all     36.74      0.00      0.57      0.97      0.00     61.71
                all     36.72      0.00      0.40      0.10      0.00     62.78
                all     36.71      0.00      0.41      0.00      0.00     62.88
